"","101110_02","101150_03","101150_05","102050_01","102050_02","103010_01","103010_04","103020_01","103020_02","103020_03","103020_04","103020_05","103040_09","106160_02","109110_01","109110_04","111050_01","113050_06","117080_01","117170_02","127070_07","127140_01","127140_02","127160_03","207090_02","207090_03","213080_01","213080_05","213090_01","213100_02","218090_03","218310_02","219020_01","219020_02","219460_06","220070_01","220070_02","220070_03","220070_04","224120_01","225040_04","226010_01","226220_04","227050_04","229110_01","229110_02","402100_02","403220_01","405170_01","407110_02","407120_01","412230_02","412230_04","415120_05","417280_01","426090_03","426121_02","426171_02","426300_02","426300_13","430160_01","430160_03"
"412230_04","1.09878732498754","1.09966204731899","1.38734411977024","1.38734411977024","1.38734411977024","1.09966204731899","0.540046259384243","0.539906355218368","0.540046259384243","0.539906355218368","0.876343612739227","0.540046259384243","0.876518496005093","0.406514866759834","0.4054651081079","0.874698213358749","1.09966204731899","0.406514866759834","0.876518496005093","0.69419693921135","0.876483521798567","0.69419693921135","1.09966204731899","1.09952214315311","0.69419693921135","0.876483521798567","0.876518496005093","0.406514866759834","0.876518496005093","0.876518496005093","0.876518496005093","0.876518496005093","0.69419693921135","0.540046259384243","0.540046259384243","1.38734411977024","1.09966204731899","1.38734411977024","0.876518496005093","0.694057035045476","0.876518496005093","0.876518496005093","0.540046259384243","1.37736196243924","0.69419693921135","2.48595640843411","0.694057035045476","1.38734411977024","0.406514866759834","0.406514866759834","0.69419693921135","2.48595640843411","28.2686925859519","","","","","","","","",""
"415120_05","0.405640144428383","0.407458708264539","0.695140780716056","0.540990100888949","0.540990100888949","0.407458708264539","0.289675672608244","0.289361157744825","0.289675672608244","0.289535900436656","0.540815382621709","0.289675672608244","0.540990100888949","0.184315156950488","0.287682072451605","0.538225976737898","0.407458708264539","0.184315156950488","0.540990100888949","0.407458708264539","0.540955159677533","0.407458708264539","0.407458708264539","0.407318936092951","0.407458708264539","0.540955159677533","0.540990100888949","0.184315156950488","0.540990100888949","0.540990100888949","0.540990100888949","0.540990100888949","0.407458708264539","0.289675672608244","0.289675672608244","0.540990100888949","0.184315156950488","0.540990100888949","0.540990100888949","0.40714419340112","0.695140780716056","0.289675672608244","0.289675672608244","0.396532709428825","0.407458708264539","0.540815382621709","0.407318936092951","0.540990100888949","28.2686925859519","28.2686925859519","0.407458708264539","0.540990100888949","0.406514866759834","28.2686925859519","","","","","","","",""
"417280_01","0.405605139615218","0.407423767053124","0.540955159677533","0.540955159677533","0.540955159677533","0.407423767053124","0.540955159677533","0.184000642087069","0.184280215739073","0.1841753847789","0.540815382621709","0.184280215739073","0.540955159677533","0.00195865894522443","0.0869763660486591","0.874698213358749","0.407423767053124","0.088970035934806","0.877427396298383","0.289640731396829","0.407423767053124","0.289640731396829","0.407423767053124","0.407318936092951","0.69510583950464","0.407423767053124","0.407423767053124","0.088970035934806","0.407423767053124","0.540955159677533","0.407423767053124","0.407423767053124","0.289640731396829","0.184280215739073","0.289640731396829","0.540955159677533","0.184280215739073","0.540955159677533","0.407423767053124","0.40714419340112","0.877427396298383","0.289640731396829","0.289640731396829","0.278714348693485","0.289640731396829","0.540780435304786","1.1004661166521","0.540955159677533","0.184280215739073","0.184280215739073","0.407423767053124","0.540955159677533","0.406479892553307","0.184280215739073","28.2686925859519","","","","","","",""
"426090_03","0.538716378877472","0.540535769883528","0.694686449710635","0.694686449710635","0.694686449710635","0.540535769883528","0.694686449710635","0.289046543930683","0.289221341602823","0.289221341602823","0.694686449710635","0.289221341602823","0.694686449710635","0.0885506461408004","0.181866318924204","1.09784176467264","0.540535769883528","0.183860825945068","1.10015155781827","0.407004377259119","0.540535769883528","0.407004377259119","0.540535769883528","0.540535769883528","0.877008006504378","0.540535769883528","0.540535769883528","0.183860825945068","0.540535769883528","0.694686449710635","0.540535769883528","0.540535769883528","0.540535769883528","0.407004377259119","0.407004377259119","0.694686449710635","0.289221341602823","0.694686449710635","0.540535769883528","0.540360972211388","1.10015155781827","0.407004377259119","0.407004377259119","0.396073386039423","0.407004377259119","0.694511652038495","1.38783363026952","0.694686449710635","0.289221341602823","0.289221341602823","0.540535769883528","0.694686449710635","0.539591499262366","0.289221341602823","1.38783363026952","28.2686925859519","","","","","",""
"426121_02","0.6933222168799","0.695140780716056","0.877462337509798","0.877462337509798","0.877462337509798","0.695140780716056","0.877462337509798","0.40714419340112","0.407458708264539","0.407318936092951","0.877287619242559","0.407458708264539","0.877462337509798","0.184315156950488","0.287682072451605","1.38552383712389","0.695140780716056","0.289675672608244","1.38828796127494","0.540990100888949","0.69510583950464","0.540990100888949","0.695140780716056","0.695001008544467","1.10060588882369","0.69510583950464","0.695140780716056","0.289675672608244","0.695140780716056","0.877462337509798","0.695140780716056","0.695140780716056","0.540990100888949","0.407458708264539","0.540990100888949","0.877462337509798","0.289675672608244","0.877462337509798","0.695140780716056","0.694826265852636","1.38828796127494","0.540990100888949","0.540990100888949","0.530064102053235","0.540990100888949","0.877287619242559","1.79361329721046","0.877462337509798","0.407458708264539","0.407458708264539","0.695140780716056","0.877462337509798","0.69419693921135","0.407458708264539","1.79371812817063","2.4864459189334","28.2686925859519","","","","",""
"426171_02","0.6933222168799","0.695140780716056","0.877462337509798","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","0.40714419340112","0.407458708264539","0.407318936092951","0.877287619242559","0.407458708264539","2.48690024993881","0.184315156950488","0.287682072451605","0.874698213358749","0.695140780716056","0.289675672608244","0.877462337509798","0.540990100888949","0.69510583950464","0.540990100888949","0.695140780716056","0.695001008544467","0.695140780716056","0.69510583950464","0.695140780716056","0.289675672608244","0.695140780716056","0.877462337509798","0.695140780716056","0.695140780716056","0.540990100888949","0.407458708264539","0.695140780716056","0.877462337509798","0.289675672608244","0.877462337509798","0.695140780716056","0.694826265852636","0.877462337509798","0.540990100888949","0.877462337509798","0.530064102053235","0.540990100888949","0.877287619242559","0.695001008544467","0.877462337509798","0.407458708264539","0.407458708264539","1.79375306938205","0.877462337509798","0.69419693921135","0.407458708264539","0.407423767053124","0.540535769883528","0.695140780716056","28.2686925859519","","","",""
"426300_02","0.287857108772088","0.289675672608244","0.407458708264539","0.407458708264539","0.407458708264539","0.289675672608244","0.184315156950488","0.877147822646379","0.877462337509798","0.87732256533821","0.694966062448816","0.877462337509798","0.407458708264539","0.540990100888949","0.693147180559417","0.404694584113488","0.289675672608244","0.695140780716056","0.407458708264539","1.10060588882369","1.38825302006353","0.695140780716056","0.289675672608244","0.289535900436656","0.289675672608244","1.38825302006353","1.38828796127494","0.695140780716056","1.38828796127494","1.38828796127494","1.38828796127494","1.38828796127494","1.10060588882369","0.877462337509798","0.289675672608244","0.407458708264539","0.00199360015663974","0.407458708264539","1.38828796127494","1.10029137396027","0.407458708264539","0.184315156950488","0.289675672608244","0.173389158114772","1.10060588882369","0.540815382621709","0.289535900436656","0.407458708264539","0.0890049771462214","0.184315156950488","0.289675672608244","0.407458708264539","0.406514866759834","0.184315156950488","0.088970035934806","0.183860825945068","0.289675672608244","0.289675672608244","28.2686925859519","","",""
"426300_13","0.6933222168799","0.695140780716056","0.877462337509798","0.877462337509798","0.877462337509798","0.695140780716056","0.877462337509798","0.40714419340112","0.407458708264539","0.407318936092951","0.877287619242559","0.407458708264539","0.877462337509798","0.184315156950488","0.287682072451605","1.38552383712389","0.695140780716056","0.289675672608244","1.38828796127494","0.540990100888949","0.69510583950464","0.540990100888949","0.695140780716056","0.695001008544467","1.10060588882369","0.69510583950464","0.695140780716056","0.289675672608244","0.695140780716056","0.877462337509798","0.695140780716056","0.695140780716056","0.540990100888949","0.407458708264539","0.540990100888949","0.877462337509798","0.289675672608244","0.877462337509798","0.695140780716056","0.694826265852636","1.38828796127494","0.540990100888949","0.540990100888949","0.530064102053235","0.540990100888949","0.877287619242559","1.79361329721046","0.877462337509798","0.407458708264539","0.407458708264539","0.695140780716056","0.877462337509798","0.69419693921135","0.407458708264539","1.79371812817063","2.4864459189334","28.2686925859519","0.695140780716056","0.289675672608244","28.2686925859519","",""
"430160_01","0.6933222168799","0.695140780716056","0.877462337509798","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","1.79343855451863","1.79375306938205","1.79361329721046","1.3881132430077","1.79375306938205","0.877462337509798","1.10060588882369","1.3862943611183","0.874698213358749","0.695140780716056","1.38828796127494","0.877462337509798","2.48690024993881","28.2686925859519","1.38828796127494","0.695140780716056","0.695001008544467","0.695140780716056","28.2686925859519","28.2686925859519","1.38828796127494","28.2686925859519","28.2686925859519","28.2686925859519","28.2686925859519","2.48690024993881","1.79375306938205","0.695140780716056","0.877462337509798","0.289675672608244","0.877462337509798","28.2686925859519","2.4865857350754","0.877462337509798","0.540990100888949","0.695140780716056","0.530064102053235","2.48690024993881","1.10043117055645","0.695001008544467","0.877462337509798","0.407458708264539","0.540990100888949","0.695140780716056","0.877462337509798","0.876518496005093","0.540990100888949","0.407423767053124","0.540535769883528","0.695140780716056","0.695140780716056","1.38828796127494","0.695140780716056","28.2686925859519",""
"430160_03","0.405640144428383","0.407458708264539","0.695140780716056","0.540990100888949","0.540990100888949","0.407458708264539","0.289675672608244","1.10029137396027","1.10060588882369","1.1004661166521","0.877287619242559","1.10060588882369","0.540990100888949","0.695140780716056","0.87546873735316","0.538225976737898","0.407458708264539","0.877462337509798","0.540990100888949","1.38828796127494","1.79371812817063","0.877462337509798","0.407458708264539","0.407318936092951","0.407458708264539","1.79371812817063","1.79375306938205","0.877462337509798","1.79375306938205","1.79375306938205","2.48690024993881","1.79375306938205","2.48690024993881","1.79375306938205","0.540990100888949","0.540990100888949","0.0890049771462214","0.540990100888949","1.79375306938205","1.38797344641152","0.540990100888949","0.289675672608244","0.407458708264539","0.396532709428825","1.38828796127494","0.694966062448816","0.407318936092951","0.540990100888949","0.184315156950488","0.289675672608244","0.407458708264539","0.540990100888949","0.540046259384243","0.289675672608244","0.184280215739073","0.407004377259119","0.407458708264539","0.407458708264539","0.877462337509798","0.407458708264539","1.79375306938205","28.2686925859519"
